MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24193,181,False,82,True,Private,FilterLoading,0,0,None
24193,181,False,82,True,Private,DeleteInvalidUnpaid,711,0,None
24193,181,False,82,True,Private,DeathStatusUpdate,133,0,None
24193,181,False,82,True,Private,UpdateCurrentPaid,50096,0,None
24193,181,False,82,True,Private,AddNewUnpaid,9045,8,None
24193,181,False,82,True,Private,CalculateLeads,19,0,None
24193,181,False,82,True,None,totalMissionTime,60004,None,None
