MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24415,53,False,82,True,Private,FilterLoading,0,0,None
24415,53,False,82,True,Private,DeleteInvalidUnpaid,656,0,None
24415,53,False,82,True,Private,DeathStatusUpdate,122,0,None
24415,53,False,82,True,Private,UpdateCurrentPaid,3185,0,None
24415,53,False,82,True,Private,AddNewUnpaid,3397,3,None
24415,53,False,82,True,Private,CalculateLeads,34,0,None
24415,53,False,82,True,None,totalMissionTime,7394,None,None
