MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24236,11,False,1194,False,Private,FilterLoading,0,0,None
24236,11,False,1194,False,Private,ReservationStatusUpdate,687,0,None
24236,11,False,1194,False,Private,DeathStatusUpdate,118,0,None
24236,11,False,1194,False,None,totalMissionTime,805,None,None
