MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24314,200,False,1194,False,Private,FilterLoading,0,0,None
24314,200,False,1194,False,Private,ReservationStatusUpdate,624,0,None
24314,200,False,1194,False,Private,DeathStatusUpdate,135,0,None
24314,200,False,1194,False,None,totalMissionTime,759,None,None
