MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24472,61,False,1310,False,Private,FilterLoading,5,0,None
24472,61,False,1310,False,Private,ReservationStatusUpdate,967,0,None
24472,61,False,1310,False,Private,DeathStatusUpdate,261,0,None
24472,61,False,1310,False,None,totalMissionTime,1233,None,None
