MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24164,109,False,1258,False,Private,FilterLoading,0,0,None
24164,109,False,1258,False,Private,ReservationStatusUpdate,561,0,None
24164,109,False,1258,False,Private,DeathStatusUpdate,159,0,None
24164,109,False,1258,False,None,totalMissionTime,720,None,None
