MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24137,254,False,82,True,Private,FilterLoading,0,0,None
24137,254,False,82,True,Private,DeleteInvalidUnpaid,622,0,None
24137,254,False,82,True,Private,DeathStatusUpdate,140,0,None
24137,254,False,82,True,Private,UpdateCurrentPaid,6987,0,None
24137,254,False,82,True,Private,AddNewUnpaid,3059,11,None
24137,254,False,82,True,Private,CalculateLeads,30,0,None
24137,254,False,82,True,None,totalMissionTime,10838,None,None
