MissionId,NumberOfLeads,IsMissionHybrid,CustomerId,isCustomerActive,ListType,Operation,ExecutionTimeMs,NumberOfLeadsProcessed,ExceptionType
24431,200,False,1194,False,Private,FilterLoading,0,0,None
24431,200,False,1194,False,Private,ReservationStatusUpdate,644,0,None
24431,200,False,1194,False,Private,DeathStatusUpdate,133,0,None
24431,200,False,1194,False,None,totalMissionTime,777,None,None
